31586 'North' 1994 0.00 ........................................................$
9300 "Orlando" 1992 0.00 .......................................................$
9559 'A Perfect World' 1993 135130999.00 .......................................$
9800 "Philadelphia" 1993 206678440.00 ..........................................$
713 'The Piano' 1993 116700000.00 ..............................................$
8291 "Poetic Justice" 1993 27515786.00 .........................................$
18133 'The Program' 1993 23042200.00 ...........................................$
25557 "The Puppet Masters" 1994 8638072.00 .....................................$
22588 'Radioland Murders' 1994 0.00 ............................................$
10872 "The Ref" 1994 11439193.00 ...............................................$
1245 'The Remains of the Day' 1993 23237911.00 .................................$
11858 "Renaissance Man" 1994 24332324.00 .......................................$
7007 'Rising Sun' 1993 107198790.00 ............................................$
10467 "The Road to Wellville" 1994 0.00 ........................................$
5550 'RoboCop 3' 1993 10696210.00 ..............................................$
8005 "Robin Hood: Men in Tights" 1993 35739755.00 ..............................$
2088 'Romeo Is Bleeding' 1993 3275585.00 .......................................$
10412 "Romper Stomper" 1992 0.00 ...............................................$
47889 'Ruby in Paradise' 1993 1001437.00 .......................................$
14534 "Rudy" 1993 22750363.00 ..................................................$
56583 'The Saint of Fort Washington' 1993 0.00 .................................$
41878 "Savage Nights" 1992 0.00 ................................................$
424 "Schindler's List" 1993 321365567.00 .......................................$
35233 "The Scout" 1994 0.00 ....................................................$
14291 'Searching for Bobby Fischer' 1993 7266383.00 ............................$
103413 "Second Best" 1994 0.00 .................................................$
11236 'The Secret Garden' 1993 0.00 ............................................$
11592 "Serial Mom" 1994 7820688.00 .............................................$
8850 'The Shadow' 1994 48063435.00 .............................................$
10445 "Shadowlands" 1993 0.00 ..................................................$
695 'Short Cuts' 1993 6110979.00 ...............................................$
43535 "A Simple Twist of Fate" 1994 0.00 .......................................$
12519 'Sirens' 1993 7770731.00 .................................................$
23210 "Six Degrees of Separation" 1993 0.00 ....................................$
867 "Sliver" 1993 116300000.00 .................................................$
78 'Blade Runner' 1982 33139618.00 .............................................$
13203 "Son in Law" 1993 36448200.00 ............................................$
10442 'So I Married an Axe Murderer' 1993 11585483.00 ..........................$
11074 "Striking Distance" 1993 0.00 ............................................$
33367 'Harem' 1985 0.00 ........................................................$
9607 "Super Mario Bros." 1993 20915465.00 ......................................$
17585 'Surviving the Game' 1994 7690013.00 .....................................$
9057 "Terminal Velocity" 1994 16478900.00 ......................................$
20967 'Thirty Two Short Films About Glenn Gould' 1993 0.00 .....................$
10635 "Threesome" 1994 0.00 ....................................................$
9479 'The Nightmare Before Christmas' 1993 75634409.00 .........................$
10057 "The Three Musketeers" 1993 53898845.00 ..................................$
11969 'Tombstone' 1993 56505065.00 .............................................$
41590 "Trial by Jury" 1994 0.00 ................................................$
319 'True Romance' 1993 12281551.00 ............................................$
26408 "The War Room" 1993 0.00 .................................................$
15139 'The Pagemaster' 1994 13670688.00 ........................................$
85247 "Killer" 1994 0.00 .......................................................$
11446 'Welcome to the Dollhouse' 1995 0.00 .....................................$
51980 "Germinal" 1993 0.00 .....................................................$
24405 'Chasers' 1994 1596687.00 ................................................$
11655 "Cronos" 1993 0.00 .......................................................$
11800 'Naked in New York' 1993 0.00 ............................................$
8223 "Kika" 1993 0.00 ..........................................................$
14587 'Bhaji on the Beach' 1994 0.00 ...........................................$
31504 "Little Big League" 1994 0.00 ............................................$
41653 'The Slingshot' 1993 0.00 ................................................$
53185 "Wide Eyed and Legless" 1993 0.00 ........................................$
95743 'Foreign Student' 1994 0.00 ..............................................$
17600 'Spanking the Monkey' 1994 0.00 ..........................................$
10897 "The Little Rascals" 1994 67308282.00 ....................................$
21352 "Andre" 1994 0.00 ........................................................$
68806 'The Escort' 1993 0.00 ...................................................$
37345 "Princess Caraboo" 1994 3021629.00 .......................................$
32562 'The Celluloid Closet' 1996 0.00 .........................................$
25403 'Dear Diary' 1993 0.00 ...................................................$
124304 "I Don't Want to Talk About It" 1993 0.00 ...............................$
9066 'The Brady Bunch Movie' 1995 0.00 .........................................$
771 "Home Alone" 1990 476684675.00 .............................................$
251 'Ghost' 1990 505000000.00 ..................................................$
812 "Aladdin" 1992 504050219.00 ................................................$
280 'Terminator 2: Judgment Day' 1991 520000000.00 .............................$
581 "Dances with Wolves" 1990 424208848.00 .....................................$
80350 'Tough and Deadly' 1995 0.00 .............................................$
268 "Batman" 1989 411348924.00 .................................................$
274 'The Silence of the Lambs' 1991 272742922.00 ...............................$
408 "Snow White and the Seven Dwarfs" 1937 184925486.00 ........................$
10020 'Beauty and the Beast' 1991 377350553.00 .................................$
10895 "Pinocchio" 1940 84300000.00 .............................................$
114 'Pretty Woman' 1990 463000000.00 ...........................................$
41043 "Window to Paris" 1993 0.00 ..............................................$
576 'The Wild Bunch' 1969 638641.00 ............................................$
15477 "Love and a .45" 1994 0.00 ...............................................$
59146 "The Wooden Man's Bride" 1994 0.00 .......................................$
124472 "A Great Day in Harlem" 1994 0.00 .......................................$
30528 'Bye Bye Love' 1995 0.00 .................................................$
7300 "One Fine Day" 1996 97529550.00 ...........................................$
10824 'Candyman: Farewell to the Flesh' 1995 13940383.00 .......................$
261246 "Century" 1993 0.00 .....................................................$
275 'Fargo' 1996 60611975.00 ...................................................$
25059 "Homeward Bound II: Lost in San Francisco" 1996 32709423.00 ..............$
11827 'Heavy Metal' 1981 0.00 ..................................................$
8766 "Hellraiser: Bloodline" 1996 16675000.00 ..................................$
23570 'The Pallbearer' 1996 0.00 ...............................................$
47333 "Jane Eyre" 1996 0.00 ....................................................$
54850 'Loaded' 1996 0.00 .......................................................$
51242 "Bread and Chocolate" 1974 0.00 ..........................................$
10112 'The Aristocats' 1970 55675257.00 ........................................$
4307 "The Flower of My Secret" 1995 0.00 .......................................$
46029 'Two Much' 1996 0.00 .....................................................$
32308 "Ed" 1996 0.00 ...........................................................$
88893 'Scream of Stone' 1991 0.00 ..............................................$
52873 "My Favorite Season" 1993 0.00 ...........................................$
123505 'A Modern Affair' 1996 0.00 .............................................$
340210 "Condition Red" 1995 0.00 ...............................................$
44281 'Halfaouine: Boy of the Terraces' 1990 0.00 ..............................$
28121 "A Thin Line Between Love and Hate" 1996 0.00 ............................$
12520 'The Last Supper' 1995 442965.00 .........................................$
1592 "Primal Fear" 1996 102616183.00 ...........................................$
166901 'Rude' 1995 0.00 ........................................................$
36447 "Carried Away" 1996 0.00 .................................................$
19042 'All Dogs Go to Heaven 2' 1996 8620678.00 ................................$
38884 "Land and Freedom" 1995 0.00 .............................................$
47449 'Denise Calls Up' 1995 0.00 ..............................................$
36259 "Theodore Rex" 1995 0.00 .................................................$
41852 'A Family Thing' 1996 0.00 ...............................................$
40926 "Frisk" 1996 0.00 ........................................................$
9099 'Sgt. Bilko' 1996 0.00 ....................................................$
2021 "Jack & Sarah" 1995 218626.00 .............................................$
61752 'Girl 6' 1996 4939939.00 .................................................$
10988 "Diabolique" 1996 0.00 ...................................................$
398959 "Roula" 1995 0.00 .......................................................$
339428 "Happy Weekend" 1996 65335.00 ...........................................$
12652 'Nelly and Monsieur Arnaud' 1996 0.00 ....................................$
10684 "Courage Under Fire" 1996 100860818.00 ...................................$
954 'Mission: Impossible' 1996 457696359.00 ....................................$
68445 "Cold Fever" 1995 0.00 ...................................................$
18989 'Moll Flanders' 1996 0.00 ................................................$
10801 "The Superwife" 1996 0.00 ................................................$
8840 "DragonHeart" 1996 115267375.00 ...........................................$
278978 'Und keiner weint mir nach' 1996 0.00 ...................................$
124625 "My Mother's Courage" 1995 0.00 .........................................$
11107 'Eddie' 1996 0.00 ........................................................$
16417 "Yankee Zulu" 1993 0.00 ..................................................$
70934 "Billy's Holiday" 1995 0.00 ..............................................$
10363 "Purple Noon" 1960 0.00 ..................................................$
161070 'August' 1996 0.00 ......................................................$
10539 "James and the Giant Peach" 1996 28921264.00 .............................$
10543 'Fear' 1996 0.00 .........................................................$
18414 "Kids in the Hall: Brain Candy" 1996 0.00 ................................$
47502 'Faithful' 1996 9789900.00 ...............................................$
11902 "Underground" 1995 0.00 ..................................................$
27098 'All Things Fair' 1995 0.00 ..............................................$
25087 "Bloodsport II" 1996 684351.00 ...........................................$
5801 'Pather Panchali' 1955 536364.00 ..........................................$
896 "The World of Apu" 1959 16000.00 ...........................................$
3065 'Mystery Science Theater 3000: The Movie' 1996 0.00 .......................$
318177 "Tarantella" 1996 0.00 ..................................................$
2300 'Space Jam' 1996 250200000.00 .............................................$
8069 "Barbarella" 1968 2500000.00 ..............................................$
288173 'Hostile Intentions' 1995 0.00 ..........................................$
187851 "They Bite" 1996 0.00 ...................................................$
27768 'Some Folks Call It a Sling Blade' 1994 0.00 .............................$
221917 "The Run of the Country" 1995 0.00 ......................................$
8072 'Alphaville' 1965 0.00 ....................................................$
35797 "Coup de Torchon" 1981 0.00 ..............................................$
88030 'Tigrero: A Film That Was Never Made' 1994 0.00 ..........................$
185191 "The Eye of Vichy" 1993 0.00 ............................................$
83857 'Windows' 1980 0.00 ......................................................$
33245 "It's My Party" 1996 0.00 ................................................$
124460 'Country Life' 1994 0.00 ................................................$
27281 "Operation Dumbo Drop" 1995 0.00 .........................................$
105045 'The Promise' 1995 0.00 .................................................$
40001 "Mrs. Winterbourne" 1996 10070000.00 .....................................$
29621 'Solo' 1996 0.00 .........................................................$
117730 "Under The Domim Tree" 1994 0.00 ........................................$
20762 'The Substitute' 1996 0.00 ...............................................$
37144 "True Crime" 1996 0.00 ...................................................$
48260 'Butterfly Kiss' 1995 0.00 ...............................................$
12656 "Feeling Minnesota" 1996 0.00 ............................................$
38867 'Delta of Venus' 1995 62949.00 ...........................................$
277270 "To Cross the Rubicon" 1991 0.00 ........................................$
25969 'Angus' 1995 0.00 ........................................................$
44103 "Priest Daens" 1992 0.00 .................................................$
753 'Faces' 1968 0.00 ..........................................................$
43634 "Boys" 1996 0.00 .........................................................$
9103 'The Quest' 1996 57400547.00 ..............................................$
90214 "Cosi" 1996 0.00 .........................................................$
29649 'Sunset Park' 1996 0.00 ..................................................$
10990 "Mulholland Falls" 1996 0.00 .............................................$
8866 'The Truth About Cats & Dogs' 1996 0.00 ...................................$
12233 "Oliver & Company" 1988 74151346.00 ......................................$
23449 'Celtic Pride' 1996 0.00 .................................................$
36355 "Flipper" 1996 20080020.00 ...............................................$
37667 'Captives' 1994 0.00 .....................................................$
90148 "Of Love and Shadows" 1994 0.00 ..........................................$
922 'Dead Man' 1995 0.00 .......................................................$
11876 "The Horseman on the Roof" 1995 15000000.00 ..............................$
52633 'Switchblade Sisters' 1975 0.00 ..........................................$
62364 "Mouth to Mouth" 1995 0.00 ...............................................$
11687 'The Visitors' 1993 0.00 .................................................$
9304 "Multiplicity" 1996 0.00 ..................................................$
131232 "Two Friends" 2002 0.00 .................................................$
9100 'The Craft' 1996 24769466.00 ..............................................$
20759 "The Great White Hype" 1996 0.00 .........................................$
46063 'Last Dance' 1996 5.00 ...................................................$
365371 "War Stories Our Mother Never Told Us" 1996 0.00 ........................$
32513 'Cold Comfort Farm' 1995 0.00 ............................................$
36915 "Heaven's Prisoners" 1996 0.00 ...........................................$
40507 "Original Gangstas" 1996 3014000.00 ......................................$
9802 'The Rock' 1996 335062621.00 ..............................................$
25697 "Getting Away with Murder" 1996 0.00 .....................................$
21588 'Cemetery Man' 1994 0.00 .................................................$
664 "Twister" 1996 494471524.00 ................................................$
11867 'Barb Wire' 1996 3793614.00 ..............................................$
314352 'Honeymoon' 1996 0.00 ...................................................$
9323 "Ghost in the Shell" 1995 2287714.00 ......................................$
10280 'Thinner' 1996 0.00 ......................................................$
10535 "Spy Hard" 1996 0.00 .....................................................$
124613 'Brothers in Trouble' 1995 0.00 .........................................$
532 "A Close Shave" 1995 0.00 ..................................................$
26744 'Force of Evil' 1948 0.00 ................................................$
16299 "The Stupids" 1996 0.00 ..................................................$
10547 'The Arrival' 1996 14048372.00 ...........................................$
245268 "The Man from Down Under" 1943 0.00 .....................................$
55613 "Careful" 1992 0.00 ......................................................$
215107 'Vermont Is for Lovers' 1992 0.00 .......................................$
41007 "A Month by the Lake" 1995 0.00 ..........................................$
35645 'Gold Diggers: The Secret of Bear Mountain' 1995 0.00 ....................$
110465 "Kim" 1950 0.00 .........................................................$
255546 'Carmen Miranda: Bananas Is My Business' 1995 0.00 ......................$
40751 "Ashes of Time" 1994 0.00 ................................................$
275096 'The Jar' 1994 0.00 .....................................................$
85778 "Maya Lin: A Strong Clear Vision" 1995 0.00 ..............................$
11101 'Stalingrad' 1993 0.00 ...................................................$
9826 "The Phantom" 1996 17300889.00 ............................................$
9879 'Striptease' 1996 113309743.00 ............................................$
63564 "The Last of the High Kings" 1996 0.00 ...................................$
22621 'Heavy' 1995 0.00 ........................................................$
7095 "Jack" 1996 58620973.00 ...................................................$
26890 'I Shot Andy Warhol' 1996 1814290.00 .....................................$
46732 "The Grass Harp" 1995 0.00 ...............................................$
124633 "Someone Else's America" 1995 0.00 ......................................$
202425 "Life is Rosy" 1987 0.00 ................................................$
196940 'Quartier Mozart' 1992 0.00 .............................................$
77771 "Touki Bouki" 1973 0.00 ..................................................$
181083 "God's Gift" 1982 0.00 ..................................................$
41225 "Spirits of the Dead" 1968 0.00 ..........................................$
188589 'Babyfever' 1994 0.00 ...................................................$
87190 "Pharaoh's  Army" 1995 0.00 ..............................................$
627 'Trainspotting' 1996 16491080.00 ...........................................$
32872 "Til There Was You" 1997 0.00 ............................................$
602 'Independence Day' 1996 816969268.00 .......................................$
14553 "Stealing Beauty" 1996 0.00 ..............................................$
9566 'The Fan' 1996 18626419.00 ................................................$
10545 "The Hunchback of Notre Dame" 1996 100138851.00 ..........................$
9894 'The Cable Guy' 1996 102825796.00 .........................................$
11543 "Kingpin" 1996 25023434.00 ...............................................$
9268 'Eraser' 1996 242295562.00 ................................................$
52059 "The Gate of Heavenly Peace" 1995 0.00 ...................................$
9327 'The Nutty Professor' 1996 128769345.00 ...................................$
81949 'An Unforgettable Summer' 1994 65352.00 ..................................$
42005 "A Hungarian Fairy Tale" 1987 0.00 .......................................$
124306 'My Life and Times With Antonin Artaud' 1993 0.00 .......................$
183955 "Midnight Dancers" 1994 0.00 ............................................$
44535 'Somebody to Love' 1994 0.00 .............................................$
44495 "A Very Natural Thing" 1974 0.00 .........................................$
78285 'The Old Lady Who Walked in the Sea' 1991 0.00 ...........................$
11228 "Daylight" 1996 159212469.00 .............................................$
10779 'The Frighteners' 1996 29359216.00 .......................................$
26748 "Lone Star" 1996 13269963.00 .............................................$
38223 'Harriet the Spy' 1996 0.00 ..............................................$
9294 "Phenomenon" 1996 152036382.00 ............................................$
49963 'Walking and Talking' 1996 0.00 ..........................................$
11363 "She's the One" 1996 9482579.00 ..........................................$
1645 'A Time to Kill' 1996 152266007.00 ........................................$
31546 "American Buffalo" 1996 665450.00 ........................................$
77056 'Rendezvous in Paris' 1995 0.00 ..........................................$
36344 "Alaska" 1996 0.00 .......................................................$
18550 'Fled' 1996 17193231.00 ..................................................$
11511 "Kazaam" 1996 0.00 .......................................................$
172198 'Magic Hunter' 1994 0.00 ................................................$
34170 "Larger Than Life" 1996 0.00 .............................................$
281085 'A Boy Called Hate' 1996 0.00 ...........................................$
109478 "Power 98" 1996 0.00 ....................................................$
124645 'Two Deaths' 1995 0.00 ..................................................$
12606 "A Very Brady Sequel" 1996 0.00 ..........................................$
69895 'Stefano Quantestorie' 1993 0.00 .........................................$
35206 "Death in the Garden" 1956 0.00 ..........................................$
151489 'Hedd Wyn' 1992 0.00 ....................................................$
4837 "La Collectionneuse" 1967 0.00 ............................................$
12632 'Kaspar Hauser' 1993 0.00 ................................................$
9098 "Regular Guys" 1996 0.00 ..................................................$
282919 'Diebinnen' 1996 0.00 ...................................................$
124614 "The Convent" 1995 0.00 .................................................$
18975 'The Adventures of Pinocchio' 1996 0.00 ..................................$
11962 "Joe's Apartment" 1996 4619014.00 ........................................$
2925 'The First Wives Club' 1996 116400000.00 ..................................$
28628 "Stonewall" 1995 0.00 ....................................................$
3595 'Ransom' 1996 309492681.00 ................................................$
9308 "High School High" 1996 21302121.00 .......................................$
92381 'Phat Beach' 1996 0.00 ...................................................$
18555 "Foxfire" 1996 258263.00 .................................................$
12123 'Chain Reaction' 1996 60209334.00 ........................................$
10830 "Matilda" 1996 33459416.00 ...............................................$
3573 'Emma' 1996 22231658.00 ...................................................$
10546 "The Crow: City of Angels" 1996 17917287.00 ..............................$
18862 'House Arrest' 1996 0.00 .................................................$
31417 "Eyes Without a Face" 1960 0.00 ..........................................$
9431 'Bordello of Blood' 1996 5600000.00 .......................................$
124619 "Lotto Land" 1995 0.00 ..................................................$
297645 'The Story of Xinghua' 1994 0.00 ........................................$
48144 "The Day the Sun Turned Cold" 1994 0.00 ..................................$
46986 'Flirt' 1995 0.00 ........................................................$
144982 "The Big Squeeze" 1996 0.00 .............................................$
47907 'The Spitfire Grill' 1996 12643776.00 ....................................$
10061 "Escape from L.A." 1996 42277365.00 ......................................$
36266 'Cyclo' 1995 0.00 ........................................................$
549 "Basquiat" 1996 3011195.00 .................................................$
10478 'Tin Cup' 1996 53854588.00 ...............................................$
66634 "Dingo" 1991 300000.00 ...................................................$
116690 'The Ballad of Narayama' 1958 0.00 ......................................$
213917 "Every Other Weekend" 1990 0.00 .........................................$
145925 'Mille bolle blu' 1993 0.00 .............................................$
100914 "Crows and Sparrows" 1949 0.00 ..........................................$
238 'The Godfather' 1972 245066411.00 ..........................................$
159 "Maybe... Maybe Not" 1994 0.00 .............................................$
11134 'Police Story 3: Supercop' 1992 20483423.00 ..............................$
88224 "Manny & Lo" 1996 431326.00 ..............................................$
132641 'Wife' 1953 0.00 ........................................................$
42758 "Small Faces" 1996 0.00 ..................................................$
9303 'Bound' 1996 7011317.00 ...................................................$
23945 "Carpool" 1996 0.00 ......................................................$
37820 'Death in Brunswick' 1990 0.00 ...........................................$
22479 "Kansas City" 1996 0.00 ..................................................$
9054 "Gone Fishin'" 1997 0.00 ..................................................$
241058 "Lover's Knot" 1996 0.00 ................................................$
11985 "Vive L'Amour" 1994 0.00 .................................................$
10232 "Shadow of Angels" 1976 0.00 .............................................$
59569 'Killer: A Journal of Murder' 1996 0.00 ..................................$
410921 "Nothing to Lose" 1994 0.00 .............................................$
38955 'Project S' 1993 0.00 ....................................................$
110513 "Girls Town" 1996 0.00 ..................................................$
114089 'Bye-Bye' 1995 0.00 .....................................................$
11015 "The Relic" 1997 33956608.00 .............................................$
9306 'The Island of Dr. Moreau' 1996 49627779.00 ...............................$
12559 "First Kid" 1996 0.00 ....................................................$
58770 'The Trigger Effect' 1996 0.00 ...........................................$
124851 "Sweet Nothing" 1995 0.00 ...............................................$
3587 'Bogus' 1996 0.00 .........................................................$
10723 "Bulletproof" 1996 22611954.00 ...........................................$
56077 'Talk of Angels' 1998 0.00 ...............................................$
19004 "The Land Before Time III: The Time of the Great Giving" 1995 0.00 .......$
101230 '1-900' 1994 0.00 .......................................................$
253632 "Baton Rouge" 1988 0.00 .................................................$
10987 'Halloween: The Curse of Michael Myers' 1995 15116634.00 .................$
44705 "Twelfth Night" 1996 0.00 ................................................$
20318 'Mother Night' 1996 0.00 .................................................$
43596 "Liebelei" 1933 0.00 .....................................................$
79782 'Venice' 2010 0.00 .......................................................$
26933 "Wild Reeds" 1994 0.00 ...................................................$
27854 'For Whom the Bell Tolls' 1943 0.00 ......................................$
981 "The Philadelphia Story" 1940 0.00 .........................................$
872 "Singin' in the Rain" 1952 7200000.00 ......................................$
2769 "An American in Paris" 1951 4500000.00 ....................................$
13320 'Funny Face' 1957 0.00 ...................................................$
164 "Breakfast at Tiffany's" 1961 9500000.00 ...................................$
426 'Vertigo' 1958 28000000.00 .................................................$
567 "Rear Window" 1954 36764313.00 .............................................$
3078 'It Happened One Night' 1934 4500000.00 ...................................$
13528 "Gaslight" 1944 0.00 .....................................................$
28288 'The Gay Divorcee' 1934 0.00 .............................................$
213 "North by Northwest" 1959 13275000.00 ......................................$
284 'The Apartment' 1960 25000000.00 ...........................................$
239 "Some Like It Hot" 1959 25000000.00 ........................................$
4808 'Charade' 1963 13474588.00 ................................................$
289 "Casablanca" 1942 10462500.00 ..............................................$
963 'The Maltese Falcon' 1941 1000000.00 .......................................$
11113 "My Fair Lady" 1964 72070731.00 ..........................................$
6620 'Sabrina' 1954 10000000.00 ................................................$
804 "Roman Holiday" 1953 12000000.00 ...........................................$
26531 'The Little Princess' 1939 0.00 ..........................................$
909 "Meet Me in St. Louis" 1944 0.00 ...........................................$
630 'The Wizard of Oz' 1939 33754967.00 ........................................$
770 "Gone with the Wind" 1939 400176459.00 .....................................$
31044 'My Favorite Year' 1982 0.00 .............................................$
599 "Sunset Boulevard" 1950 5000000.00 .........................................$
15 'Citizen Kane' 1941 23217674.00 .............................................$
62 "2001: A Space Odyssey" 1968 68700000.00 ....................................$
121357 'Golden Earrings' 1947 0.00 .............................................$
705 "All About Eve" 1950 63463.00 ..............................................$
22490 'The Women' 1939 2270000.00 ..............................................$
223 "Rebecca" 1940 6000000.00 ..................................................$
25670 'Foreign Correspondent' 1940 0.00 ........................................$
303 "Notorious" 1946 24464742.00 ...............................................$
4174 'Spellbound' 1945 7000000.00 ..............................................$
8356 "An Affair to Remember" 1957 0.00 .........................................$
381 'To Catch a Thief' 1955 8750000.00 .........................................$
20758 "Father of the Bride" 1950 0.00 ..........................................$
29376 'The Band Wagon' 1953 0.00 ...............................................$
1859 "Ninotchka" 1939 2279000.00 ...............................................$
18299 'Love in the Afternoon' 1957 0.00 ........................................$
17281 "Gigi" 1958 0.00 .........................................................$
64382 'The Reluctant Debutante' 1958 0.00 ......................................$
10907 "The Adventures of Robin Hood" 1938 3981000.00 ...........................$
32093 'The Mark of Zorro' 1940 0.00 ............................................$
1939 "Laura" 1944 2000000.00 ...................................................$
22292 'The Ghost and Mrs. Muir' 1947 0.00 ......................................$
3598 "Lost Horizon" 1937 0.00 ..................................................$
3080 'Top Hat' 1935 3202000.00 .................................................$
198 "To Be or Not to Be" 1942 0.00 .............................................$
13562 'My Man Godfrey' 1936 0.00 ...............................................$
1712 "Giant" 1956 35000000.00 ..................................................$
220 'East of Eden' 1955 5.00 ...................................................$
3529 "The Thin Man" 1934 1423000.00 ............................................$
3085 'His Girl Friday' 1940 0.00 ...............................................$
2897 "Around the World in Eighty Days" 1956 42000000.00 ........................$
1585 "It's a Wonderful Life" 1946 9644124.00 ...................................$
3083 "Mr. Smith Goes to Washington" 1939 9600000.00 ............................$
900 'Bringing Up Baby' 1938 0.00 ...............................................$
43795 "Penny Serenade" 1941 0.00 ...............................................$
85638 'The Scarlet Letter' 1926 0.00 ...........................................$
50001 "Lady of Burlesque" 1943 0.00 ............................................$
43905 'Of Human Bondage' 1934 0.00 .............................................$
22688 "Angel on My Shoulder" 1946 0.00 .........................................$
23114 'Little Lord Fauntleroy' 1936 0.00 .......................................$
26378 "They Made Me a Criminal" 1939 0.00 ......................................$
40206 'The Inspector General' 1949 0.00 ........................................$
22356 "Angel and the Badman" 1947 0.00 .........................................$
43488 "A Walk in the Sun" 1945 0.00 ............................................$
22613 'The Outlaw' 1943 0.00 ...................................................$
10331 "Night of the Living Dead" 1968 30000000.00 ..............................$
488 'The African Queen' 1951 10750000.00 .......................................$
22733 "Beat the Devil" 1953 0.00 ...............................................$
261 'Cat on a Hot Tin Roof' 1958 17570324.00 ...................................$
57575 "The Last Time I Saw Paris" 1954 105.00 ..................................$
32574 'Meet John Doe' 1941 0.00 ................................................$
22657 "Algiers" 1938 0.00 ......................................................$
76464 'Something to Sing About' 1937 0.00 ......................................$
22649 "A Farewell to Arms" 1932 25.00 ..........................................$
176841 'Moonlight Murder' 1936 0.00 ............................................$
125587 "Nothing Personal" 1996 0.00 ............................................$
52855 "Dangerous Ground" 1997 3028094.00 .......................................$
39940 'Picnic' 1955 0.00 .......................................................$
172868 "Madagascar Skin" 1995 0.00 .............................................$
85328 'The Pompatus of Love' 1996 0.00 .........................................$
124632 "Small Wonders" 1995 0.00 ...............................................$
11076 'Fly Away Home' 1996 0.00 ................................................$
63945 "Bliss" 1997 294064.00 ...................................................$
58985 'Grace of My Heart' 1996 0.00 ............................................$
890 "Brother of Sleep" 1995 0.00 ...............................................$
10861 'Maximum Risk' 1996 51702483.00 ..........................................$
1770 "Michael Collins" 1996 16900000.00 ........................................$
44465 "The Rich Man's Wife" 1996 8538318.00 ....................................$
2033 "Infinity" 1996 0.00 ......................................................$
18203 'Big Night' 1996 0.00 ....................................................$
9333 "Last Man Standing" 1996 47267001.00 ......................................$
47260 'Caught' 1996 0.00 .......................................................$
9400 "Set It Off" 1996 41590886.00 .............................................$
9401 '2 Days in the Valley' 1996 0.00 ..........................................$
12241 "Curdled" 1996 49620.00 ..................................................$
161806 "Ed's Next Move" 1996 0.00 ..............................................$
11306 'Extreme Measures' 1996 17380126.00 ......................................$
9625 "The Glimmer Man" 1996 0.00 ...............................................$
10680 'D3: The Mighty Ducks' 1996 22955097.00 ..................................$
6346 "The Chamber" 1996 22540359.00 ............................................$
18660 'The Apple Dumpling Gang' 1975 0.00 ......................................$
14821 'Escape to Witch Mountain' 1975 20000000.00 ..............................$
14136 "The Love Bug" 1968 0.00 .................................................$
10869 'Herbie Rides Again' 1974 0.00 ...........................................$
22660 "Old Yeller" 1957 0.00 ...................................................$
19186 'The Parent Trap' 1961 0.00 ..............................................$
31102 "Pollyanna" 1960 0.00 ....................................................$
6878 'Homeward Bound: The Incredible Journey' 1993 0.00 ........................$
15944 "The Shaggy Dog" 1959 0.00 ...............................................$
18444 'Swiss Family Robinson' 1960 0.00 ........................................$
20723 "That Darn Cat!" 1965 0.00 ...............................................$
864 "Cool Runnings" 1993 154864401.00 ..........................................$
24795 'Angels in the Outfield' 1994 50236831.00 ................................$
11224 "Cinderella" 1950 263591415.00 ...........................................$
81310 'Winnie the Pooh and the Blustery Day' 1968 0.00 .........................$
15947 "The Three Caballeros" 1944 0.00 .........................................$
9078 'The Sword in the Stone' 1963 22182353.00 .................................$
29682 "So Dear to My Heart" 1948 0.00 ..........................................$
8367 'Robin Hood: Prince of Thieves' 1991 390493908.00 .........................$
433 "Mary Poppins" 1964 102272727.00 ...........................................$
11360 'Dumbo' 1941 1600000.00 ..................................................$
11114 "Pete's Dragon" 1977 0.00 ................................................$
12335 'Bedknobs and Broomsticks' 1971 17900000.00 ..............................$
12092 "Alice in Wonderland" 1951 572000000.00 ..................................$
10948 'The Fox and the Hound' 1981 29800000.00 .................................$
11229 "Freeway" 1996 0.00 ......................................................$
15121 'The Sound of Music' 1965 286214286.00 ...................................$
562 "Die Hard" 1988 140767956.00 ...............................................$
10163 'The Lawnmower Man' 1992 32101000.00 .....................................$
48862 "Unhook the Stars" 1996 0.00 .............................................$
117036 'Synthetic Pleasures' 1995 0.00 .........................................$
47199 "The Secret Agent" 1996 0.00 .............................................$
11159 'Secrets & Lies' 1996 13417292.00 ........................................$
9591 "That Thing You Do!" 1996 34585416.00 .....................................$
30500 'To Gillian on Her 37th Birthday' 1996 4137645.00 ........................$
41843 "Surviving Picasso" 1996 1985001.00 ......................................$
55058 'Love Is All There Is' 1996 0.00 .........................................$
10938 "Beautiful Thing" 1996 1500000.00 ........................................$
11412 'The Long Kiss Goodnight' 1996 89456761.00 ...............................$
10586 "The Ghost and the Darkness" 1996 75000000.00 ............................$
42314 'Looking for Richard' 1996 0.00 ..........................................$
27845 "Trees Lounge" 1996 0.00 .................................................$
108365 'The Proprietor' 1996 0.00 ..............................................$
23223 "Normal Life" 1996 0.00 ..................................................$
49471 'Get on the Bus' 1996 5731103.00 .........................................$
38153 "Shadow Conspiracy" 1997 2154540.00 ......................................$
25147 'Jude' 1996 405000.00 ....................................................$
9716 "Everyone Says I Love You" 1996 0.00 ......................................$
43777 'Bitter Sugar' 1996 0.00 .................................................$
454 "Romeo + Juliet" 1996 147298761.00 .........................................$
